Document,Model,Annotation_Type,Evaluation_Mode,Precision,Recall,F1_Score,True_Positives,False_Positives,False_Negatives,Gold_Count,Predicted_Count
CABUCAK v. GERMANY,mixtral:8x7b,Event,Lenient,0.794,0.659,0.720,27,7,14,41,34
CABUCAK v. GERMANY,mixtral:8x7b,Event,Strict,0.765,0.634,0.693,26,8,15,41,34
CABUCAK v. GERMANY,mixtral:8x7b,Event_who,Lenient,0.382,0.325,0.351,13,21,27,40,34
CABUCAK v. GERMANY,mixtral:8x7b,Event_who,Strict,0.294,0.250,0.270,10,24,30,40,34
CABUCAK v. GERMANY,mixtral:8x7b,Event_when,Lenient,0.875,0.737,0.800,28,4,10,38,32
CABUCAK v. GERMANY,mixtral:8x7b,Event_when,Strict,0.844,0.711,0.771,27,5,11,38,32
CABUCAK v. GERMANY,mixtral:8x7b,Event_what,Lenient,0.786,0.512,0.620,22,6,21,43,28
CABUCAK v. GERMANY,mixtral:8x7b,Event_what,Strict,0.357,0.233,0.282,10,18,33,43,28
CABUCAK v. GERMANY,dolphin3:8b,Event,Lenient,0.000,0.000,0.000,0,1,41,41,1
CABUCAK v. GERMANY,dolphin3:8b,Event,Strict,0.000,0.000,0.000,0,1,41,41,1
CABUCAK v. GERMANY,dolphin3:8b,Event_who,Lenient,0.000,0.000,0.000,0,0,40,40,0
CABUCAK v. GERMANY,dolphin3:8b,Event_who,Strict,0.000,0.000,0.000,0,0,40,40,0
CABUCAK v. GERMANY,dolphin3:8b,Event_when,Lenient,0.000,0.000,0.000,0,0,38,38,0
CABUCAK v. GERMANY,dolphin3:8b,Event_when,Strict,0.000,0.000,0.000,0,0,38,38,0
CABUCAK v. GERMANY,dolphin3:8b,Event_what,Lenient,0.000,0.000,0.000,0,1,43,43,1
CABUCAK v. GERMANY,dolphin3:8b,Event_what,Strict,0.000,0.000,0.000,0,1,43,43,1
